518711	3	
836933	9	
692618	5	
473584	9	
171055	3	
765302	2	
415933	10	
88986	6	
1050484	7	
618660	4	
352041	9	
882817	6	
218442	3	
467740	7	
185982	2	
21025	1	
423985	4	
431666	9	
723320	2	
328782	6	
503631	2	
1092384	3	
971895	6	
485195	4	
917159	2	
452222	3	
969256	7	
92588	5	
205164	6	
146688	10	
818660	3	
242861	9	
985812	4	
710089	9	
193817	6	
1024902	5	
652639	2	
728779	6	
248521	5	
429579	7	
467696	7	
393110	5	
621319	1	
22174	2	
478447	1	
441458	1	
374621	6	
370522	1	
1108665	3	
845085	5	
892904	3	
270162	6	
418558	4	
928953	7	
278661	3	
589367	3	
123200	2	
92604	5	
167448	7	
393111	5	
265000	7	
597470	3	
727229	9	
965897	6	
785274	2	
1005802	6	
88667	6	
307108	7	
454761	9	
415342	6	
154701	9	
592949	3	
44703	2	
166469	7	
684817	9	
320643	7	
573092	7	
771465	9	
147380	9	
892845	3	
967815	5	
689164	6	
774882	9	
1082684	2	
248121	3	
992001	10	
92842	5	
467237	7	
746947	3	
644912	2	
1021006	7	
92612	5	
677379	2	
797595	5	
758189	9	
1024537	6	
650715	9	
1001118	9	
263041	7	
167723	7	
45085	9	
7317	3	
772124	9	
218568	3	
770812	3	
192433	9	
92768	5	
194363	6	
7322	3	
1111591	3	
167597	7	
1005774	9	
857605	7	
567233	3	
293348	3	
248500	10	
498951	3	
546907	4	
248445	10	
1085887	2	
103113	7	
776555	2	
967848	5	
848806	10	
147240	3	
885898	7	
750005	2	
538785	2	
721603	9	
1093578	7	
909364	3	
171037	3	
1096963	6	
577373	9	
743975	9	
393094	5	
773885	6	
767129	7	
1095341	1	
856283	2	
1015387	2	
344015	3	
92617	5	
481054	2	
471193	3	
665758	9	
248882	9	
892986	3	
572628	4	
1100886	1	
418379	4	
92464	5	
1100152	4	
694498	7	
915402	6	
393031	5	
151274	2	
469972	5	
120123	7	
725588	4	
880114	6	
374263	6	
417580	7	
722430	4	
857374	2	
293405	3	
1040738	6	
195149	7	
576184	2	
119172	7	
1113318	6	
163635	1	
770966	3	
367624	6	
296770	9	
893405	3	
818457	3	
983934	4	
193724	6	
805350	3	
171091	3	
252778	2	
616888	3	
605841	9	
293300	3	
23509	2	
264064	9	
965493	9	
818516	3	
1079411	7	
647571	2	
767560	7	
990977	4	
231710	3	
89546	1	
509093	7	
901776	1	
764190	1	
818629	3	
877821	3	
692644	5	
373366	7	
419176	6	
218320	3	
972561	9	
521483	7	
261325	3	
322615	7	
547634	7	
550447	7	
998309	9	
332010	2	
841992	9	
419275	10	
424523	7	
1040268	6	
1021493	7	
1108669	3	
906521	1	
121496	4	
774748	5	
1057916	3	
859206	2	
974109	3	
248625	3	
818685	3	
821331	2	
424976	10	
474130	6	
268627	6	
120960	4	
188671	6	
953391	6	
991365	9	
731984	6	
375899	2	
218919	3	
892859	3	
167459	7	
305896	6	
471258	3	
971971	7	
92657	5	
968969	9	
878143	3	
373085	1	
952736	7	
592942	3	
256719	7	
1111604	3	
256295	2	
425883	7	
548959	10	
139549	6	
549089	10	
495215	3	
993037	10	
754111	9	
573477	1	
848517	9	
727290	9	
861397	3	
230275	9	
1061795	6	
818729	3	
965712	6	
518808	3	
886112	9	
398321	3	
874995	3	
402915	9	
444328	3	
763712	7	
1076886	7	
546787	7	
392051	9	
579889	2	
126077	4	
307227	3	
390027	10	
770841	3	
239661	2	
770942	3	
757188	1	
585288	2	
892913	3	
633061	10	
710949	3	
875624	2	
127436	2	
984281	4	
857833	7	
861386	3	
794050	6	
627484	2	
788730	7	
597459	3	
883473	9	
1115269	3	
380678	9	
293395	3	
818703	3	
854602	1	
34009	7	
467626	7	
1072650	2	
389968	6	
592983	3	
249406	9	
147962	3	
662278	2	
210500	6	
358874	7	
43142	2	
177093	2	
687769	9	
428722	4	
758374	3	
155010	6	
1093234	6	
320853	9	
601347	10	
171008	3	
1086244	7	
1034751	2	
771002	3	
695182	7	
248886	9	
1021331	7	
822766	6	
208899	4	
685127	7	
1023791	3	
815762	5	
1021561	7	
702470	6	
570063	3	
154751	9	
972665	6	
818628	3	
293362	3	
857362	2	
837915	5	
813401	9	
92725	5	
511145	6	
1073328	7	
218471	3	
200918	6	
570419	9	
806807	7	
915594	6	
307412	3	
692898	5	
586136	4	
20916	9	
411376	3	
938064	9	
425025	7	
818508	3	
19795	1	
518831	3	
399726	6	
1057915	3	
186972	7	
238428	2	
14890	7	
167655	7	
807570	7	
727534	6	
692836	5	
943080	7	
1111547	3	
929959	9	
818409	3	
578756	3	
1114503	3	
1047673	7	
306006	9	
965574	4	
893412	3	
920730	7	
723066	6	
818468	3	
616732	6	
501184	7	
257152	7	
861269	2	
898992	6	
593011	3	
149167	6	
18363	2	
106992	10	
857517	2	
592917	3	
818680	3	
411299	1	
1072328	2	
392986	5	
124745	7	
297536	3	
471092	3	
481356	6	
422055	9	
548778	9	
802343	2	
549092	3	
858556	7	
92454	5	
1058150	3	
892903	3	
413973	10	
462635	5	
201503	9	
586098	3	
518846	3	
314642	6	
764285	7	
285838	3	
1115826	9	
466943	7	
220999	7	
89854	6	
590933	3	
725983	10	
929628	9	
739662	4	
153480	6	
562293	9	
471211	3	
965804	6	
818645	3	
857979	2	
627584	2	
1111564	3	
548777	9	
21628	7	
167648	7	
726011	4	
61377	6	
581332	3	
970639	1	
70064	3	
895758	3	
984670	9	
720751	10	
767788	7	
194539	7	
1050116	1	
767289	7	
848439	10	
1025680	7	
1000062	7	
285106	10	
892908	3	
205102	7	
462994	3	
1103225	3	
229219	3	
1076760	2	
716809	10	
147731	3	
201055	6	
792393	9	
254068	1	
1086229	2	
693001	5	
418312	4	
807475	7	
697892	9	
257391	2	
287021	3	
593392	3	
333110	6	
473196	9	
471262	3	
904154	9	
39333	2	
967862	5	
117806	4	
619083	9	
270800	5	
876072	7	
518770	3	
171016	3	
567219	3	
893413	3	
1072512	2	
593466	3	
471240	3	
660845	7	
154518	6	
862968	6	
216244	7	
293225	3	
1007081	6	
770978	3	
644406	10	
1021027	7	
622254	9	
518704	3	
339739	3	
229623	6	
581839	3	
467458	7	
847646	6	
406822	9	
776943	2	
792055	6	
323586	9	
878841	2	
734207	3	
593407	3	
875492	1	
989489	6	
163202	9	
1023886	3	
89226	6	
231395	6	
125552	10	
882691	6	
1022890	3	
589366	3	
166787	7	
621821	9	
257575	2	
852738	7	
1004758	3	
689886	6	
181086	1	
403328	6	
493578	6	
167196	7	
528391	9	
689442	9	
721998	10	
1084758	4	
914182	6	
393036	5	
518817	3	
518782	3	
597033	3	
967952	5	
692826	5	
770931	3	
589364	3	
389448	2	
171024	3	
977406	9	
1044504	9	
765450	2	
1023873	3	
411370	3	
984962	6	
822641	9	
91271	2	
824779	1	
1042969	3	
635680	7	
189088	6	
250373	1	
218575	3	
301269	6	
967871	5	
851504	9	
261784	9	
205277	3	
212127	9	
620200	1	
158311	7	
1065167	9	
254470	9	
21962	9	
159985	2	
1100432	3	
247853	10	
438714	3	
486173	2	
558966	7	
1079592	7	
719073	10	
689798	6	
593406	3	
1031165	1	
913912	6	
1021261	7	
170937	3	
249447	5	
518950	3	
805284	3	
248234	7	
18302	2	
832001	3	
917151	9	
565221	6	
727528	4	
218482	3	
769865	6	
893005	3	
967941	5	
235346	7	
621835	6	
589365	3	
129368	4	
188888	7	
1090196	7	
425784	10	
194743	7	
770930	3	
758593	6	
418509	10	
620527	2	
656921	2	
454716	9	
471237	3	
772173	3	
692742	5	
405673	3	
542163	2	
515578	7	
451843	3	
692754	5	
893409	3	
755950	2	
767322	7	
361385	2	
1040219	6	
392921	5	
928910	3	
191884	3	
210753	3	
197066	3	
593003	3	
121815	7	
429592	9	
128994	6	
1093470	1	
392883	5	
546988	3	
111919	7	
715707	10	
803233	2	
21817	1	
646253	2	
800692	9	
218463	3	
21081	6	
480800	5	
256480	2	
728428	4	
539337	2	
92662	5	
574034	3	
205182	6	
248462	1	
726353	4	
248879	3	
401922	7	
209536	6	
419870	6	
119277	4	
249142	10	
239285	2	
717659	6	
967910	5	
243167	6	
1086349	2	
538641	2	
573138	6	
549019	3	
801631	4	
228003	7	
667659	9	
257034	2	
245306	6	
171061	3	
852019	3	
766223	7	
872915	6	
984647	9	
446387	1	
427614	6	
1057513	6	
578136	1	
428892	7	
511152	6	
924811	3	
1017	7	
85634	9	
599964	7	
277429	9	
1066889	6	
1042989	3	
424237	10	
620177	1	
242117	2	
818719	3	
194076	6	
711598	4	
621178	9	
29779	2	
121448	7	
692975	5	
460180	6	
725111	4	
983812	9	
858113	7	
892992	3	
28726	9	
578192	6	
1114547	3	
21932	2	
818676	3	
784257	5	
988816	4	
876981	1	
1021175	7	
873526	2	
557864	2	
1054680	7	
22490	9	
361722	7	
461731	3	
293414	3	
548963	8	
228072	9	
310476	10	
549183	7	
157560	7	
164472	2	
167917	7	
120494	4	
539732	2	
861828	2	
70078	3	
545548	6	
767365	7	
717119	3	
293220	3	
534977	2	
748848	9	
1114556	3	
17508	1	
592986	3	
218516	3	
191122	9	
692600	5	
518948	3	
270631	1	
257434	2	
682119	9	
740187	6	
709131	9	
892872	3	
320121	10	
103246	1	
807577	2	
171026	3	
81968	7	
848799	10	
915180	7	
449157	3	
256885	2	
518858	3	
549160	8	
89575	10	
185891	2	
391451	9	
264278	7	
683852	1	
1012224	9	
1099141	3	
256892	2	
917177	4	
1061661	1	
518928	3	
280140	2	
467749	7	
1021694	7	
861390	3	
571002	6	
1011732	9	
7313	3	
831558	3	
231694	3	
393015	5	
128713	10	
542797	9	
334661	3	
92622	5	
51224	7	
438717	3	
590291	6	
897530	3	
696368	3	
793868	6	
897018	3	
864016	5	
728835	5	
494171	6	
1111115	3	
678711	9	
593008	3	
357613	2	
1062170	1	
875792	7	
100512	6	
689942	9	
293224	3	
858749	9	
92765	5	
430758	7	
53734	9	
515285	7	
111761	4	
471097	3	
471256	3	
454581	2	
801368	6	
38932	2	
481005	7	
126123	10	
321126	7	
568450	2	
545847	3	
987744	7	
884109	7	
457707	9	
716232	4	
611705	1	
7166	3	
214892	3	
1093781	9	
1111112	3	
560139	3	
692848	5	
282056	2	
467250	7	
556522	2	
516490	7	
482109	9	
518748	3	
719529	9	
518890	3	
206887	7	
143364	9	
805620	2	
89039	4	
206663	2	
954513	2	
803505	9	
218182	3	
1094752	8	
574805	1	
887754	2	
175528	9	
881570	2	
593411	3	
575613	2	
542344	7	
915656	2	
129203	9	
167750	7	
1069175	6	
848759	10	
293286	6	
341181	9	
1113866	7	
989781	4	
295849	1	
257836	7	
493993	6	
931279	9	
321611	7	
1095489	8	
67314	6	
1058345	3	
1056675	7	
786048	2	
203208	2	
1053094	3	
534320	9	
870133	7	
194272	9	
92492	5	
728174	4	
1018052	3	
121855	10	
293207	3	
773399	7	
767700	7	
421248	4	
92788	5	
33428	6	
282532	6	
722032	4	
692604	5	
803600	2	
626029	1	
913264	1	
692619	5	
171025	3	
18359	2	
573321	2	
257917	2	
994185	6	
575773	3	
893010	3	
285006	6	
27904	2	
1030876	6	
499977	9	
20459	6	
878660	3	
297264	3	
967950	5	
793733	6	
808820	3	
560631	6	
1045683	9	
966358	7	
417351	1	
787114	6	
224280	3	
767813	7	
45957	4	
634368	5	
1085752	7	
257341	2	
820217	9	
143333	9	
678595	3	
189197	2	
205259	3	
13693	2	
607498	3	
583618	9	
879598	5	
646035	2	
234728	9	
557851	7	
958237	3	
862875	6	
915856	7	
854609	1	
904874	3	
1020895	7	
797470	1	
25212	3	
729347	9	
210385	1	
874707	9	
721564	10	
565955	9	
320778	2	
239169	2	
336934	3	
638665	7	
1039771	6	
467599	7	
100044	2	
106995	10	
561680	3	
1030004	9	
273166	6	
1026845	3	
125470	10	
195685	9	
570832	7	
1021104	7	
461811	6	
265224	6	
892868	3	
181897	6	
744591	7	
574817	7	
539186	2	
392502	7	
1053194	9	
539751	2	
125044	6	
578147	9	
1079620	3	
178536	9	
770843	3	
220894	5	
286270	3	
415708	4	
150767	2	
206656	7	
239546	2	
444850	7	
482748	9	
293419	3	
872918	6	
897547	3	
421478	10	
798581	1	
256702	2	
624538	3	
840495	3	
345127	7	
725938	4	
125071	10	
1096942	6	
307616	9	
329820	2	
311935	6	
692638	5	
845160	6	
494338	6	
1030145	9	
167037	7	
808289	6	
409573	2	
518853	3	
218813	3	
1086576	9	
858391	6	
146799	6	
614681	5	
432367	9	
1079632	7	
510841	6	
1054918	2	
518678	3	
92614	5	
293290	3	
323761	6	
620382	2	
279438	2	
854294	1	
321056	2	
388771	9	
692923	5	
197313	6	
818621	3	
480767	9	
1057948	3	
392864	5	
190014	6	
593412	3	
393205	5	
978605	2	
592999	3	
550476	9	
393001	5	
177824	7	
428357	4	
171033	3	
518838	3	
239455	2	
516607	2	
497990	9	
692821	5	
314755	3	
423166	4	
166865	7	
775427	9	
123161	10	
1095446	7	
621132	9	
861483	7	
192771	1	
520396	6	
165359	1	
256751	2	
848781	10	
995202	7	
92753	5	
257860	7	
897561	3	
492969	9	
73681	7	
621943	9	
863928	2	
146205	9	
619392	9	
191883	3	
892911	3	
840918	7	
1072563	2	
92491	5	
1045175	6	
516342	7	
192309	9	
121191	4	
1019163	6	
259043	3	
392894	5	
131522	9	
524425	3	
515727	7	
296505	9	
193227	6	
403849	6	
419007	2	
1027281	2	
146282	9	
75391	7	
193223	6	
866905	3	
1111606	3	
796369	1	
27210	7	
454362	9	
1023427	3	
274236	3	
968117	3	
805351	3	
180454	7	
981572	4	
398072	3	
13250	6	
915643	6	
378782	2	
218443	3	
42897	9	
138958	3	
320591	6	
1035091	2	
416523	4	
1061498	3	
593445	3	
951633	6	
672191	1	
163010	3	
393135	5	
819504	9	
293336	3	
785790	7	
967832	5	
35828	3	
236847	7	
1023855	3	
726092	4	
506314	8	
1080440	9	
424547	4	
549663	5	
80305	2	
997598	2	
556638	7	
784931	7	
767714	7	
194389	6	
823744	3	
389655	9	
1081181	6	
767842	7	
910595	1	
70671	2	
468065	7	
155088	8	
633637	5	
202264	4	
424858	6	
1023876	3	
167346	7	
249107	6	
418495	6	
896487	9	
1026477	3	
673895	7	
171020	3	
1023850	3	
581645	3	
985230	4	
89047	1	
1011654	9	
439698	3	
1023875	3	
334643	3	
773688	9	
938135	6	
900555	7	
1045670	10	
770831	3	
717838	7	
297564	3	
1057912	3	
312769	9	
373917	7	
793138	9	
516215	6	
838561	6	
692874	5	
428514	10	
385051	6	
171062	3	
239211	2	
725236	10	
823665	8	
662094	7	
608687	9	
867359	7	
619840	9	
274647	3	
557604	2	
438718	3	
892877	3	
465636	2	
458059	3	
967911	5	
1044278	9	
818547	3	
185852	2	
426511	7	
767397	7	
320463	9	
970596	9	
266772	3	
167919	7	
599645	6	
989716	10	
627767	4	
718847	7	
715658	4	
344061	3	
1019967	8	
440413	3	
184683	9	
954603	4	
966467	7	
562787	7	
312	7	
293350	3	
939308	9	
585664	3	
767075	7	
876785	3	
204236	9	
278474	7	
593397	3	
210838	7	
370448	3	
1062062	6	
642966	7	
983278	4	
425434	4	
251327	2	
897576	7	
418591	4	
857812	2	
42089	3	
466425	7	
720337	10	
914775	9	
351702	3	
816485	7	
493471	6	
438729	3	
622130	6	
467019	7	
218515	3	
218789	3	
815444	8	
758183	7	
818491	3	
691562	6	
767943	7	
889293	9	
248649	4	
919326	2	
256401	2	
165532	2	
354442	9	
157311	9	
1086105	2	
553197	2	
218545	3	
1021814	6	
857712	2	
855158	9	
63533	9	
724398	4	
722275	4	
207414	3	
583506	8	
518906	3	
916359	2	
995277	9	
1046902	7	
991491	10	
251554	6	
689317	9	
574944	9	
1044400	9	
720410	4	
89472	9	
856800	2	
1032165	2	
218557	3	
562231	4	
81007	2	
897569	3	
776408	7	
1079665	10	
1067607	3	
342623	7	
702911	3	
129400	2	
471114	3	
1058138	3	
786239	2	
755804	9	
597493	3	
818535	3	
593471	3	
514982	6	
101222	6	
967724	5	
487762	1	
263443	2	
163011	3	
1056781	1	
486213	2	
518863	3	
622014	2	
1095067	7	
486695	8	
818459	3	
243711	7	
518881	3	
345512	7	
297020	9	
302524	3	
123282	4	
968995	7	
338730	4	
620233	9	
471197	3	
171712	6	
191631	3	
293295	3	
1086129	7	
515499	7	
992049	6	
444551	7	
293358	3	
266794	3	
726195	9	
645474	7	
558166	7	
166799	7	
292983	3	
118068	4	
64272	5	
892933	3	
421918	7	
1062505	2	
621413	8	
638807	7	
1049163	3	
223863	3	
313086	6	
393125	5	
967899	5	
326386	2	
81673	2	
872914	6	
20962	1	
557373	7	
818598	3	
293590	3	
1085460	2	
719475	4	
729162	4	
1058146	3	
231670	9	
673897	7	
545845	3	
762148	7	
1114518	3	
392898	5	
754659	9	
849394	4	
1093728	6	
726478	7	
1036027	7	
547772	3	
762821	3	
13510	7	
915257	9	
322156	10	
1000046	9	
482143	9	
565190	6	
1043726	2	
754796	6	
933415	9	
462006	7	
1095373	3	
853281	9	
898011	3	
593473	3	
471225	3	
839680	2	
361927	9	
1060700	9	
695499	5	
926873	3	
800385	3	
126279	9	
272739	2	
281061	6	
856351	2	
92595	5	
593422	3	
218552	3	
987709	10	
492311	3	
556636	2	
42828	7	
771001	3	
835162	3	
502325	6	
154351	6	
191948	9	
557013	7	
685873	6	
878651	3	
197981	2	
1114246	9	
562568	9	
453336	6	
995777	9	
320222	9	
438701	3	
995632	2	
1107130	2	
847592	10	
154759	6	
40951	3	
543069	7	
449201	6	
539102	2	
320866	6	
861395	3	
593417	3	
924151	7	
992559	10	
168108	7	
1030033	3	
915271	9	
965801	9	
175017	3	
1023895	3	
539036	2	
518876	3	
297279	3	
592993	3	
143383	9	
839413	2	
592977	3	
321639	1	
557362	7	
1111592	3	
1033416	3	
152409	9	
569111	7	
741623	9	
965577	9	
411823	4	
124208	4	
273951	9	
690027	4	
396171	9	
793041	6	
126753	4	
320348	2	
607757	3	
723565	9	
168539	2	
494131	6	
401608	3	
451909	2	
1006627	6	
1047273	2	
424030	4	
848765	3	
875409	3	
468148	7	
167831	7	
542859	6	
766667	7	
293284	3	
340619	6	
840664	2	
839854	2	
872934	6	
467189	7	
283255	5	
490171	7	
528862	9	
938133	6	
323640	2	
458063	3	
154795	6	
171924	6	
853038	7	
773117	3	
879426	4	
273020	1	
665784	2	
967721	5	
597448	3	
722469	4	
721750	4	
689024	10	
685249	7	
22420	2	
486001	2	
760125	6	
818633	3	
773380	3	
732075	7	
37245	2	
432580	6	
773845	3	
227837	1	
426917	4	
652623	2	
160777	7	
518857	3	
988909	4	
564428	6	
170933	3	
297547	2	
460948	6	
290558	6	
991444	10	
593453	3	
336231	2	
389926	1	
720538	4	
617750	2	
797916	9	
1079648	10	
914829	6	
92626	5	
70079	3	
1040805	6	
767603	7	
468028	7	
389960	9	
619605	6	
188612	3	
879828	9	
1111109	3	
390024	9	
257193	2	
898258	2	
332750	2	
1021286	7	
17228	2	
123920	4	
422381	4	
885174	6	
577354	1	
467242	7	
249062	5	
123884	2	
471229	3	
706076	9	
1010485	3	
857287	2	
987092	4	
1004764	3	
676989	6	
556654	7	
951503	3	
989647	4	
754260	2	
597496	3	
1021665	7	
190892	7	
965068	9	
889297	9	
1111092	3	
517026	7	
518760	3	
518933	3	
832009	3	
857007	2	
1057892	3	
393024	5	
556067	2	
293322	3	
573299	2	
692622	5	
1057887	3	
616698	3	
443212	10	
138563	1	
751917	9	
1079438	2	
557098	7	
744960	9	
818742	3	
257384	7	
618441	6	
1111396	9	
125352	10	
898776	6	
206459	4	
173828	9	
321821	1	
884569	3	
625111	7	
739174	9	
231870	3	
98286	6	
238876	2	
916638	6	
8271	7	
265669	2	
1006602	9	
538605	2	
454387	9	
289273	3	
754153	9	
860321	9	
297218	3	
792382	6	
181082	1	
154545	6	
771000	3	
1093508	6	
5844	7	
39120	1	
234184	2	
518813	3	
556646	2	
53885	9	
518856	3	
824932	3	
467628	7	
596886	7	
120430	3	
720309	10	
915981	2	
897579	3	
518905	3	
251641	9	
218683	3	
92675	5	
408974	2	
23262	6	
118610	7	
208245	9	
549091	3	
127887	7	
942933	7	
67755	3	
249028	7	
392992	5	
307486	1	
1111097	3	
239398	2	
575173	1	
1078300	3	
956297	6	
411849	10	
469777	9	
905541	3	
73771	6	
1040401	9	
414757	4	
23628	4	
534572	9	
171028	3	
626347	4	
280966	9	
399722	6	
239091	2	
174052	6	
135345	1	
700063	7	
733516	9	
669959	9	
996301	9	
880897	2	
171031	3	
182009	6	
1039411	9	
245766	3	
210280	3	
892875	3	
1058306	9	
613531	5	
897490	3	
764096	7	
474692	2	
486435	7	
692651	5	
422522	2	
111903	6	
962353	7	
770808	3	
765423	2	
1086245	2	
766841	7	
1014098	3	
392881	5	
492307	3	
557653	7	
92740	5	
813660	6	
126364	4	
256857	7	
664173	6	
89434	5	
672873	1	
435700	6	
293291	3	
1075992	6	
717411	4	
218897	3	
380478	3	
21370	10	
1024804	3	
155255	2	
929538	7	
172253	3	
761733	7	
389696	9	
736551	1	
1085233	2	
307485	7	
119632	4	
